Cadastro Nacional de Unidades de Conservação (CNUC),Bioma,Categoria da UC,Unidade de Conservação (UC),Número da Estação Amostral,Nome da Estação Amostral,Esforço de amostragem (metros percorridos por dia),data da amostragem (dd/mm/aaaa),Ano,Estação do ano,Horário de início  (hh:mm),Horário de término (hh:mm),"Condição climática (ensolarado, nublado, chuvoso)",Nome dos coletores de dados,Número do animal no guia,Classe,Ordem,Família,Gênero,Espécie identificada em campo pelos coletores,"Clasificação taxonômica identificada em campo pelos coletores (E - espécie, G - gênero, F - família, O - ordem)",Espécies validadas pelo ICMBio,Clasificação taxonômica validada pelo ICMBio,Horário do avistamento,N° de animais,Contagem Total ou Parcial?,Distância perpendicular  (m) do animal em relação a trilha,Trecho do transecto onde o animal foi avistado,Teve problema durante a amostragem?,Observações
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,14/12/2018,2018,Chuvosa,07:20:00,12:05:00,nublado,Reginho e Miguel,19,Aves,Galliformes,Cracidae,Aburria,Aburria cujubi,E,Aburria cujubi,E,10:38:00,1,total,0,3800,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,14/12/2018,2018,Chuvosa,07:20:00,12:05:00,nublado,Reginho e Miguel,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,11:01:00,5,parcial,0,4000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,14/12/2018,2018,Chuvosa,07:20:00,12:05:00,nublado,Reginho e Miguel,44,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus tao,E,Tinamus sp.,G,11:58:00,1,total,"11,3",4900,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,5000,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,07:20:00,1,total,0,850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,07:39:00,1,total,"12,1",1000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,08:10:00,5,parcial,0,1850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,18,Aves,Galliformes,Cracidae,Penelope,Penelope superciliaris,E,Penelope sp.,G,08:28:00,1,total,10,2000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,29,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus obsoletus,E,Crypturellus sp.,G,08:42:00,2,total,2,2300,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,09:05:00,10,total,0,2850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,09:30:00,1,total,0,2900,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,48,Aves,Gruiformes,Psophiidae,Psophia,Psophia dextralis,E,Psophia dextralis,E,10:00:00,1,total,"11,3",3000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,10:19:00,1,total,17,3300,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,10:35:00,7,parcial,0,3500,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,11:00:00,3,parcial,0,3800,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,11:20:00,1,total,"17,3",3950,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,48,Aves,Gruiformes,Psophiidae,Psophia,Psophia dextralis,E,Psophia dextralis,E,11:44:00,1,total,22,4850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,15/12/2018,2018,Chuvosa,07:07:00,12:08:00,nublado,Pedro e Debora,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,11:58:00,1,total,10,4900,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,5000,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,18,Aves,Galliformes,Cracidae,Penelope,Penelope superciliaris,E,Penelope sp.,G,07:26:00,1,total,0,850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,07:43:00,1,total,"15,1",1050,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:15:00,1,total,22,2000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,08:35:00,1,total,15,2300,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:42:00,1,total,"17,4",2800,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,18,Aves,Galliformes,Cracidae,Penelope,Penelope superciliaris,E,Penelope sp.,G,09:18:00,1,total,0,3000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,09:25:00,4,parcial,"12,1",3050,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,09:40:00,1,total,0,3400,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,10:20:00,3,total,"10,8",3900,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,18,Aves,Galliformes,Cracidae,Penelope,Penelope superciliaris,E,Penelope sp.,G,10:45:00,1,total,"9,3",3950,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,11:15:00,2,total,0,4000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,273,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus sp.,G,Callicebus moloch,E,11:39:00,1,parcial,"22,1",4800,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,11:58:00,1,total,"17,15",4950,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,2,EA-2,NA,16/12/2018,2018,Chuvosa,07:16:00,15:05:00,ensolarado,Reginho e Miguel,115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,12:00:00,1,total,0,4950,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,5000,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",156,Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus aestuans,E,Guerlinguetus aestuans,E,08:00:00,1,total,"5,5",50,Não,Trilha atravessada por ramais de roubo de madeira
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",218,Mammalia,Primates,NA,NA,NA,O,Primates,O,08:03:00,1,parcial,"14,5",50,Não,"Macaco pequeno e branco, Ou Mico ou Saimiri"
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,09:25:00,1,total,"3,5",1000,Não,Nambu cabeça vermelha
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",56,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus gujanensis,E,Odontophorus gujanensis,E,09:29:00,1,total,"1,4",1050,Não,Urú
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,E,Pauxi tuberosa,E,09:37:00,2,total,0,1250,Não,Mutum
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,10:12:00,1,total,"19,5",1800,Não,Mateiro
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,10:43:00,1,total,"4,9",2350,Não,Cutia
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,11:30:00,1,total,"9,32",3600,Não,Cutia
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",19,Aves,Galliformes,Cracidae,Aburria,Aburria cujubi,E,Aburria cujubi,E,11:47:00,1,total,"45,15",3900,Não,Jacu cujubim
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,11:50:00,2,total,"25,1",4000,Não,Macaco prego
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,12/07/2017,2017,Seca,07:40:00,12:32:00,ensolarado,"Milton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,12:03:00,1,total,7,4350,Não,Cutia
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,5000,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,07:28:00,1,total,"8,5",250,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,07:42:00,1,total,21,600,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:02:00,1,total,12,850,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:22:00,1,total,"1,1",1150,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,E,Pauxi tuberosa,E,08:26:00,2,total,"15,28",1100,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",56,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus gujanensis,E,Odontophorus gujanensis,E,08:45:00,1,total,"13,3",1500,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,09:29:00,1,total,"4,5",2000,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,09:30:00,1,total,"21,5",2100,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,09:43:00,1,total,"7,8",2200,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,09:53:00,1,total,"20,6",2400,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,E,Tinamus sp.,G,10:16:00,2,total,"3,4",2750,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,10:52:00,1,total,15,3100,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,E,Pauxi tuberosa,E,11:00:00,1,total,"4,4",3200,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,11:05:00,1,total,"9,8",3300,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,13/07/2017,2017,Seca,07:20:00,12:58:00,ensolarado,"Milton, Elivelton e Victor",156,Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus aestuans,E,Guerlinguetus aestuans,E,11:14:00,1,total,"1,1",3500,Não,Esquilo
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,5000,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,07:24:00,1,total,"1,8",350,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",10,Aves,Galliformes,Cracidae,Ortalis,Ortalis superciliaris,E,Ortalis motmot,E,07:30:00,1,total,"8,7",550,Não,Jacu choco
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,07:42:00,1,total,0,950,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:06:00,1,total,"9,7",1600,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:13:00,1,total,"10,9",1700,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:20:00,1,total,"12,3",1800,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope sp.,G,08:35:00,2,total,"3,4",2150,Não,Jacu verdadeiro
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,08:44:00,1,total,"18,3",2350,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",156,Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus aestuans,E,Guerlinguetus aestuans,E,08:58:00,1,total,"2,9",2550,Não,Esquilo
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,09:06:00,1,total,"9,9",2750,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,09:50:00,1,total,"4,1",3600,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",10,Aves,Galliformes,Cracidae,Ortalis,Ortalis superciliaris,E,Ortalis motmot,E,09:55:00,2,total,13,3700,Não,Jacu choco
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,10:13:00,1,total,"8,8",4150,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,E,Pauxi tuberosa,E,10:19:00,1,total,"21,9",4250,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,14/07/2017,2017,Seca,07:13:00,10:49:00,ensolarado,"Elivelton, Denilson e Victor",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,10:30:00,1,total,"12,3",4450,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,5000,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,07:41:00,1,total,25,350,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,07:51:00,1,total,0,550,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:18:00,1,total,"24,8",1050,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",56,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus gujanensis,E,Odontophorus gujanensis,E,08:19:00,2,total,"28,7",1050,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,E,Tinamus sp.,G,08:28:00,1,total,3,1250,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",244,Mammalia,Primates,Atelidae,Ateles,Ateles marginatus,E,Ateles marginatus,E,08:30:00,15,parcial,1,1250,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:34:00,1,total,"4,3",1300,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:38:00,1,total,8,1400,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:40:00,1,total,"6,6",1500,Não,NA
258,Amazônia,Reserva Extrativista,Resex Riozinho do Anfrísio,3,EA-3,NA,15/07/2017,2017,Seca,07:04:00,12:04:00,ensolarado,"Denilson, Elivelton e Milton",139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta croconota,E,09:54:00,1,total,"4,2",2550,Não,NA
